Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
650,3.345768834,12.62261864,1.18554179,75.28751846,82.41870672,1
768,1.98469343,5.767271086,3.298759687,73.50798357,82.29877573,1
947,1.176992686,5.923353659,2.253124896,75.47803052,83.53403967,1
919,3.467135333,5.899274619,3.113908547,77.43324691,72.50726791,1
509,2.770416226,5.142827355,1.998223806,76.12257825,68.99170454,1
513,2.835047511,8.181119741,0.996489239,82.65710256,66.97707376,1
599,4.892021554,7.230780439,1.669904084,75.12853184,80.43800149,1
488,0.325005426,8.190475564,1.503243697,76.15075327,77.30819501,1
446,4.185304027,11.99438923,3.324944812,77.78418358,79.06741642,1
1383,1.980378193,6.72779478,1.68048582,75.90570538,74.58624829,0
539,2.85046313,8.62563078,2.104189466,73.87801774,81.97427107,1
543,2.205785135,6.793067196,2.306910206,73.57530878,70.94834123,1
982,5.261516372,8.324290839,4.282729033,76.68458992,75.51296957,1
1784,2.248557895,2.452125945,0.390006527,77.47545567,79.33218502,0
757,4.761332752,8.493959975,2.167094106,76.63442804,72.27292092,1
895,2.763412871,7.122420737,1.519331109,80.4985564,74.74598411,1
724,4.411591868,12.8125709,1.609996039,75.64690141,89.00426776,1
744,3.730724576,5.603028505,2.822790277,83.48729439,72.44687402,1
1395,2.769920265,2.559241639,3.38376817,76.05812202,88.77042632,0
950,2.346116074,4.773609487,1.620339172,76.07618004,87.67665255,0
880,2.722468108,8.446139831,1.757413496,74.34112087,75.38834812,1
1085,2.654378563,4.505084212,1.399595923,75.4126551,81.25884971,0
706,2.26547645,3.707101603,3.310598614,78.38826852,78.11088034,1
805,5.68971182,5.797488374,2.394899101,76.69242805,69.39235131,1
998,3.826714349,5.608350466,2.841448902,74.64113222,82.5464226,1
1488,3.575575038,5.193992295,3.046895598,78.69122654,79.47526981,0
643,5.198018318,6.104436332,2.919661069,76.70612163,73.73241618,1
1087,4.583877097,7.38219431,3.129506752,75.9221608,85.1428114,1
709,0.662905584,12.69441498,2.543063722,75.36147169,74.60470042,0
565,2.476398145,9.287574461,1.046311337,76.48227229,75.73803495,1
529,2.95123289,4.581551656,2.53249394,75.26005586,72.86593813,1
1004,2.760753208,4.205235075,2.760625526,86.47427089,77.81599049,0
718,3.089742934,3.991268375,1.830238214,76.91948915,70.21891258,1
658,3.983149165,8.592837327,0.838613801,76.89059026,64.64207078,1
616,5.430131629,8.025171769,0.401875374,77.11154828,71.92163975,1
751,2.701031273,7.067197798,4.842036505,75.17239777,74.97662003,1
383,3.458565868,8.061969245,3.26178897,76.26273574,83.01099114,1
456,3.957307434,6.865539275,1.87345359,83.5819873,79.07020036,1
412,2.868662209,5.84615764,1.141356444,74.31129868,69.84798415,1
723,2.684777401,11.67137588,3.120963383,75.69798852,78.82755279,1
544,3.830605051,5.373992999,1.663871297,76.43676419,71.70766158,1
512,4.196321666,5.390174158,2.936347211,86.71431249,79.58522416,1
854,2.645185576,4.913088725,1.308880727,76.14930606,72.67937894,0
620,2.364692782,6.08884843,6.287515888,77.44203634,86.72084108,1
751,3.521349139,2.129485351,2.012107855,77.85006438,69.69794206,1
544,5.045670989,8.783835056,3.136496828,73.68466054,76.3621634,1
601,3.712667953,5.238307401,2.667484492,76.21567318,79.25263267,1
812,2.07917264,4.953038438,1.941581411,82.07872925,79.55089953,1
772,1.815792847,4.15530911,2.242293979,76.78721978,83.86011118,1
1381,4.139574641,5.380711921,2.280706974,85.19984167,71.90959475,0
741,3.491187381,9.184080896,3.59211969,75.0969959,80.28199715,1
1029,2.997840005,5.715770828,2.007838772,76.68996907,75.39446095,1
1200,1.85629298,4.243157014,4.829289319,76.51556983,81.67924066,0
544,4.029319561,6.303941065,2.201800645,80.9391936,79.09475628,0
632,2.14858409,4.534232249,2.992974786,80.96468309,81.84145568,1
613,4.054231031,6.957341323,2.38219226,78.2695577,74.21798785,1
546,4.474285023,6.124452574,2.140361677,76.20572915,82.00492979,1
836,3.96002691,4.928546244,3.705357386,74.39501586,84.09830728,1
905,2.278431029,6.603401525,1.626800155,77.26009975,76.02780004,1
658,2.222907415,6.896336889,4.772283926,74.88337533,82.27938152,1
884,4.247479027,7.550027867,1.080720209,86.53748619,91.25861576,0
777,2.314723045,8.476205986,1.840678772,74.3319339,79.16687668,1
1316,4.141513235,5.175206967,1.859267142,77.3211417,88.05318463,1
685,2.655124644,1.060119656,3.530721971,72.82099535,79.56126749,0
642,4.191950135,6.284633431,5.257315561,76.45590037,83.48406249,0
439,3.811344288,8.612217274,2.259523026,74.10662156,86.83651786,1
1030,4.376656786,6.867291212,1.650716779,76.03480973,80.55403779,1
921,3.361264368,6.467785422,2.340997997,77.24003652,73.12791113,1
773,3.48260124,6.998199358,1.798822709,76.11911881,74.66217522,1
853,4.566190393,6.41341125,0.964412499,75.11144678,80.54142735,1
1492,2.371103675,3.3437532,1.422061881,76.68324133,71.36040401,0
805,2.400121339,4.635383771,2.523818103,83.41301342,78.33764933,1
552,3.768027534,6.628678437,1.463453854,76.19822892,76.91093963,1
1067,1.890055343,1.752435512,0.983354992,76.09517163,76.71505071,0
704,2.19951719,4.743800316,1.576454401,77.37133171,86.8439445,1
860,4.397439276,8.091384299,1.257467322,75.08595907,81.31931682,1
570,2.906042314,7.42353518,3.265352519,75.40517146,75.15325038,1
843,4.215023638,7.051007906,1.551038509,76.06117171,79.49515225,1
668,4.090396756,7.945224672,2.626620834,85.63069021,84.53705063,0
474,5.258175766,12.29270989,1.703907773,73.76991698,82.34877311,1
553,2.029982234,6.234251792,5.000039744,86.44586524,65.22879308,1
1144,3.083325881,9.878315094,2.603862045,74.69718166,80.83447541,1
598,3.514894432,5.661537541,1.573332851,76.23817192,78.94451851,1
679,4.518270165,7.625920405,1.896029928,78.32989611,80.82348961,1
600,2.390273102,8.941807214,2.978604497,79.26958084,66.01749118,1
674,2.958526317,9.176028471,1.462316302,76.92732406,86.66555314,1
629,3.442992699,5.461486276,2.249902735,75.29181862,79.08143982,1
1100,2.425711866,6.77556885,2.835183941,76.47151067,76.9436204,0
623,4.022555447,4.175572447,3.499136012,80.18361234,69.68588752,1
879,3.558794071,7.755112655,1.929142233,77.60208325,82.02301833,0
880,1.244947875,12.9529414,1.672969299,75.0904854,73.06966567,1
761,3.932492771,8.827248324,2.462795836,76.30834757,78.38987671,1
432,2.811829591,5.35899159,1.086841621,77.50252572,73.61404727,1
618,4.804733338,6.097943279,2.202255818,82.49234021,73.89224374,1
554,4.331031318,6.096184622,1.489336936,77.89097399,79.27058683,1
639,2.653541084,10.61821423,2.074331153,75.2908502,81.95947895,1
859,4.141125029,6.328815123,2.165169035,81.91592352,73.28804,1
616,3.759276949,4.515037434,2.666761094,76.73768328,87.74047641,1
500,3.468799053,6.788661524,1.674008568,73.94149294,77.80355553,1
742,4.528123933,6.265471232,2.675531119,76.85044819,85.67466658,1
1032,4.717807644,6.919979222,2.423473633,74.52594979,73.3883372,1
600,3.734678859,6.053931386,2.216198928,77.62046104,83.89694503,1
820,4.115350266,4.77283145,1.092283959,76.28531837,73.56735922,1
726,2.412902297,1.556296935,2.058585185,76.55919201,76.10908065,1
744,2.740729188,4.94498558,1.294336734,77.41705121,90.16332367,1
821,2.474992278,4.557607218,3.021048458,78.83242513,79.22882156,1
1487,2.145726786,16.12721292,3.131592438,82.84534334,79.93558143,1
703,4.896007373,4.78800067,1.472804425,77.11900019,73.14065413,0
541,3.756059131,5.297192026,1.295794651,74.21588025,80.20015047,1
373,3.847930698,3.955485789,2.44181745,76.95408179,80.58317286,1
801,3.510666108,6.683154238,1.212465864,74.2968826,77.52947749,1
780,2.217646135,5.776046221,1.761794713,83.74644692,89.33933613,1
517,2.506357521,1.23949238,1.803583542,82.15176502,76.22564199,1
517,4.458793207,7.963018319,2.624190147,73.77161986,72.56064701,1
550,3.908787239,3.312051106,2.834958024,77.00646003,79.34234555,1
541,1.671085497,8.348686948,1.52732712,73.88506139,73.08405268,1
571,2.138579606,7.664183201,1.19175893,76.44071775,76.62953413,1
373,4.543586614,6.267948252,1.338283502,74.26272003,66.25708159,1
633,2.602295283,6.211308713,3.003429814,75.70567013,83.8523319,1
595,2.873461036,5.272747548,2.732647781,74.22581951,83.64620905,1
646,5.681415892,1.336335545,1.190781667,77.94600308,73.4753735,0
703,2.116119752,17.68131547,1.294608712,77.47628387,72.42903853,1
589,3.062293597,9.985074769,2.050925302,77.82318558,74.84090294,1
358,2.567417381,3.841881662,3.057342895,77.80661272,77.5521085,1
801,2.754622179,1.411799226,2.116621389,75.47240374,76.66299916,1
1001,2.379043227,8.545446763,2.694457357,76.40226909,83.86688078,0
686,2.817369884,3.471479812,1.328104128,77.21173345,89.7174505,1
1149,3.03519784,8.348915883,1.628730256,76.31679952,73.82046357,1
890,4.087352459,5.649278787,1.903825376,77.04970935,79.92865901,0
688,3.091935633,5.592699857,1.947951556,74.39944549,79.88295553,1
838,1.879510307,5.814375718,1.953598783,76.63163396,82.38902654,1
548,4.718904306,4.141104266,2.901682395,76.97602199,79.71824554,1
1176,5.035962482,7.427794571,2.805426601,79.45022387,82.50785863,1
485,3.705325344,4.117052283,1.350415822,75.13377448,71.4092332,1
524,3.877706445,5.628353689,1.83098127,77.37338303,82.46033987,1
620,3.641469528,9.376229185,2.167377838,81.25957033,73.07554818,1
775,3.205430739,7.580755494,1.241043111,76.42840972,71.21230331,1
464,4.664719351,6.966060414,4.725405337,77.45677071,79.12725534,1
568,2.43507806,5.910035325,4.017116803,76.18820421,76.55691849,1
1331,2.621416666,6.017089482,3.027526419,83.53026396,79.55518664,0
573,2.664164733,8.28618031,1.905029059,83.20174436,81.1882167,1
1478,3.676821461,3.574480278,3.089077431,77.0145241,81.21945812,0
568,2.297025469,4.479334689,1.829040363,76.37235455,78.77164583,1
1644,4.176589095,10.13609504,1.359340027,77.81073276,88.31145553,0
889,4.471761214,8.857213378,1.373060142,75.60460516,79.2641365,1
358,4.48940274,4.390300279,2.988907406,75.86293633,71.69370662,1
433,2.208906684,15.06710929,4.240508388,76.78780143,77.79138218,1
1008,3.697149852,5.026760222,1.068503972,77.55331156,71.29257394,0
694,2.703624539,6.538368546,2.797726507,77.3842948,75.81663128,1
641,2.90615227,4.577012048,1.400818351,75.08102468,83.90115435,1
943,4.573996878,3.682021858,2.25882383,75.21210188,69.95059361,1
1084,2.4951444,5.146461081,2.852950561,76.0492503,77.39766211,1
799,4.385149458,9.714822015,0.202117713,76.7639765,73.9874462,1
581,3.207014405,6.705894207,2.257329035,75.02215803,91.9955552,1
681,1.966271166,2.253286874,1.379276599,76.7524446,83.255389,1
497,1.967761884,4.667555338,3.055918936,76.70360926,79.88291247,1
601,3.933595047,9.000074472,1.720864152,77.60719046,74.78599964,1
551,2.995126937,6.252091918,2.266120003,76.2771794,78.57151967,1
471,2.618837524,7.076045397,2.53805507,76.20198645,77.61349455,1
443,1.98263556,3.812085742,3.3273712,74.60256707,79.80171827,1
1151,3.855942786,4.760281966,1.950837876,74.92590006,68.44607226,0
770,2.529830793,5.465059657,2.946363813,76.97859681,75.88448659,1
929,1.937725338,5.647741037,1.166758975,76.45884358,78.04623293,0
707,3.100399911,5.178439345,1.754689647,76.24126391,66.23534258,1
971,2.443172674,7.763951918,3.152056656,73.836701,68.90748212,1
913,2.657675433,3.600876748,1.164179615,75.45449493,64.58343985,1
910,3.620408198,1.811607536,3.197963606,76.19940115,76.46016067,0
613,3.646861409,6.464329734,2.667311062,76.71728627,79.65369886,1
491,2.718451672,5.879948197,1.738729751,77.06832864,78.82955022,1
625,3.943675777,6.70051716,2.808612658,74.99130718,83.00972222,1
723,2.543381185,5.985719358,2.491526982,77.77149337,82.20553625,1
784,2.366245154,5.570524515,2.553721861,84.18072954,77.4112727,1
1027,2.764160601,7.494284455,2.728726498,76.3987568,77.32811524,1
471,4.379108715,4.445033903,1.503980935,76.65026291,77.89120188,1
751,3.548282379,7.287400043,1.297232135,76.86647265,80.62399314,1
693,2.39465257,7.138951495,5.0336375,77.24384601,70.91710963,1
479,1.953547222,5.34931345,4.871358996,75.38452458,76.06725784,1
1052,3.280147641,5.345175332,4.399102833,76.954731,74.00578555,0
1109,3.861192181,5.431292095,1.863153649,75.51064475,83.35677612,0
777,3.735323026,5.133252998,1.728103858,76.94717089,78.0848061,0
608,5.556469501,6.092478029,2.304490523,79.99118157,64.70351055,1
949,2.357637361,5.717507075,3.89287125,80.82677915,87.19981822,0
634,2.991804137,6.085666765,1.786930591,77.10124986,66.38219765,1
452,3.069225608,13.78256904,2.531875516,76.46286674,78.845675,1
458,2.77932342,13.36280524,1.576303504,77.44165477,89.06724044,1
799,2.944699721,4.508601784,3.181328915,74.823001,75.99632745,1
897,4.508021163,5.898233687,2.483717665,77.56938368,84.38006893,1
691,2.018047931,7.540134422,1.648266617,77.29315132,74.80946542,1
942,3.073389688,4.503732677,2.039658198,82.07166077,73.28905053,0
822,3.310683869,5.627634476,2.058694206,77.85300777,78.11730689,1
703,2.073530716,6.243180329,1.445538501,77.02515023,72.27340458,0
1101,4.602752889,10.6136807,1.048348302,76.68773471,75.45397982,1
426,3.569801097,4.567844304,3.08678526,77.59764528,81.79601718,1
522,3.139345275,14.24186261,2.598483066,75.01470651,75.2685041,1
537,2.861938228,4.276592348,1.645832099,73.95730064,77.00659658,1
893,2.505120892,7.59750384,2.584571397,83.41003565,82.27421721,0
683,2.910010647,7.905773807,1.617623825,77.81100612,83.62751116,1
662,2.131410776,4.169163745,1.389275825,74.98751166,70.85590271,1
897,3.296502643,7.349044044,2.543978267,75.0637922,85.07069346,1
989,4.851196068,2.451701299,1.922707084,75.37612972,77.34684918,0
1224,4.150099559,11.16516592,1.885255564,81.91506142,79.17329545,0
605,4.711969905,6.2284919,2.201405174,76.1107458,75.80550956,1
416,4.270899676,9.021574364,2.356711463,73.90903505,67.37158217,1
951,4.15267031,3.55181744,1.789907382,75.87436231,73.32792199,0
587,4.001578776,4.423441839,3.167986617,74.62397771,73.73358157,1
651,2.623162762,4.817873871,1.580681807,75.36009421,77.14965417,1
847,2.279101589,4.835873112,2.095367238,76.17573846,79.46377836,1
293,2.758090865,7.187317083,1.355622122,74.18520365,70.16436697,1
773,0.079414876,7.711044662,7.049571092,76.40450137,74.75929157,1
977,1.790913346,6.910742215,2.754959086,77.51149961,69.81532063,1
1255,2.944011557,5.148304739,0.884073817,76.29504331,66.90570264,1
532,2.410805507,6.849752424,2.703425227,74.0103138,68.61113146,1
1164,2.223517766,12.91754252,1.567433904,80.65158584,70.89050031,0
789,4.223840555,4.999893407,1.68750018,77.01428648,77.47444457,0
1154,2.841819897,11.432736,1.770312087,77.57771504,73.55881376,1
640,3.987720802,4.946250705,3.056482176,83.24287403,74.34168042,1
1063,4.159509188,3.473125554,2.73265285,77.76626867,72.94487224,0
605,3.893942135,5.298075405,5.027294084,86.70432631,72.09872599,1
943,2.678407903,3.210403461,1.25526335,87.58764897,78.63624212,0
668,3.987768689,4.025198238,2.311888695,76.8735592,83.04386674,1
569,3.311828888,19.13726344,2.325277966,74.98592124,74.83606183,1
493,2.655479255,7.227278153,1.174574467,76.49973258,87.25873868,1
932,2.623902244,4.50065193,4.200626584,77.43908282,80.50848637,0
556,2.998604102,4.563472103,3.422332243,76.10766602,69.02136845,1
1050,2.581890618,8.289362794,3.9533294,84.84285021,80.46539367,1
769,2.335418451,2.276762834,2.115867905,79.96331869,76.537028,0
1527,4.783457642,7.089201542,1.634887851,77.46056471,79.86920944,0
738,2.955369673,4.64138703,1.317379313,75.28019407,81.15003819,1
404,3.713587241,11.10170752,1.445810374,74.32766693,85.1382239,1
349,3.472092882,5.540342528,1.477343852,78.52561518,74.14657015,1
487,2.730183276,6.292672943,2.798752427,73.76179881,83.35536469,1
645,2.828503877,10.47814797,1.930861437,77.46278513,80.2025899,1
861,3.162280618,7.095230189,1.153937896,76.16938091,80.67476609,0
1150,4.341194856,4.74795037,4.516183943,76.10248517,83.69585856,1
688,1.909406948,5.671501619,1.135106334,78.18759072,71.21008362,1
904,3.613505903,7.880539356,3.064135342,75.09794667,65.06128751,1
568,1.969896254,4.389638587,2.268793478,76.40803606,87.77552064,1
487,2.759549004,6.252220171,2.110054506,76.82132467,75.5577182,1
1217,4.44490672,6.283068047,1.439561686,76.75828157,77.55127893,1
855,2.13431829,3.553043548,1.546500984,76.30166541,85.38969491,0
979,2.295214111,6.927124091,4.216866242,82.11947582,83.89036592,0
521,2.766828615,5.449742669,2.464981073,74.9117698,66.43452526,1
769,3.47870215,7.094709382,2.933494824,75.50834981,71.40405767,1
607,2.516349736,6.733671827,1.149060435,76.41616823,84.37580294,1
995,2.981005708,10.05644082,2.213330442,85.83188811,86.73781248,0
610,2.968701714,6.679252083,3.815080821,77.09826285,86.90066995,1
793,3.994755397,9.465000104,2.436050633,76.5516151,81.43791325,1
1142,3.413186967,4.413021017,2.667903596,77.29623011,71.39720447,0
625,5.618394192,6.188778205,1.13334833,74.16153565,76.83206766,1
1260,3.074940475,5.396675674,2.968575578,75.73146484,74.8093302,1
424,3.047965177,7.695796997,2.601273619,74.9923191,80.58099891,1
450,2.15328421,5.144072805,1.050610428,76.63375059,78.21982139,1
1463,2.796106193,9.633088687,2.289238244,77.51514784,75.55424587,0
504,2.237784081,1.030726394,5.350525442,77.0399113,82.8267776,1
733,3.143355118,5.343387137,1.376926658,76.4171635,75.76605625,0
500,3.260307257,6.391518778,3.066825472,76.06812563,86.47277759,1
850,4.303569952,7.850785689,2.913110073,76.37905548,83.26107035,1
419,2.36058395,12.88803235,3.298050378,74.31728592,75.39917807,1
561,3.350547684,7.178991628,4.336282573,76.43054332,78.66343904,1
753,2.003098579,9.155218815,1.759326714,75.41305114,81.63820142,1
528,1.751937954,6.896169021,2.974795792,76.74545957,79.35606693,1
376,2.418556129,7.033204464,1.440361909,76.03057994,74.06226638,1
752,1.911456982,5.17874546,1.355580372,75.24779768,74.70177946,1
892,3.598466675,8.75671942,3.067486981,75.41952184,87.03816879,0
579,5.074313477,7.013821459,2.947499558,75.09415311,69.90661452,1
451,3.783163393,12.68095674,2.54521239,75.87070961,90.77376003,1
523,3.752009813,5.065293722,2.337324725,76.68478917,82.66487763,1
1107,1.968473375,6.700951549,1.765044093,76.8315367,81.5469781,0
376,3.170598153,6.241885705,1.840121935,74.95033381,80.80592162,1
571,2.538042477,5.814133967,2.084958538,77.24715715,77.16663806,1
779,1.799528665,8.492453666,5.556470125,78.58748129,92.0553173,1
976,4.382339044,7.029355479,4.724650172,75.63460094,82.05642979,0
1099,3.953133292,2.743934336,1.643543044,85.04499928,87.3556637,0
607,5.563680837,9.538330395,1.095139422,86.7564633,78.05162434,1
609,3.558614497,6.447666352,3.2803613,82.90727128,76.03784643,1
1029,4.429306316,5.316232168,2.048974607,74.87721863,71.47162963,0
653,4.06073824,5.55021153,1.007024651,78.94769631,85.17175598,1
654,2.242218502,10.54892277,1.914052361,77.30217587,74.74801471,1
1067,4.271277897,9.98910222,2.344524735,75.03939179,79.93032693,0
84,3.830491098,4.907142035,1.061623857,75.62668222,77.40797796,1
1031,3.661497794,5.276286688,4.945613784,78.08402946,84.00804917,0
659,2.183832223,13.80996039,2.785298288,78.34382963,86.79310659,1
739,2.38877094,2.731933739,1.788120839,78.083753,83.90791946,1
544,3.727217226,5.910865713,1.511877608,78.65010124,66.60957754,1
1015,2.300942432,6.354831126,2.707792787,78.12858197,77.4520746,0
540,4.777614403,7.532229359,3.917857464,82.18532775,85.45644206,1
656,3.0219618,4.477484426,1.483624168,76.56888412,74.6051852,1
790,3.524930928,1.757091757,2.433235826,80.64985294,71.48777174,1
702,3.977847612,7.037400542,2.32611125,75.52801908,71.49561527,1
1075,2.610836834,13.53049864,1.789041771,76.86220342,71.26443341,1
648,2.823250613,7.993921383,3.435718307,75.0261713,76.65332086,1
839,4.390387792,8.390220043,3.559663121,83.50062624,84.92806791,1
1333,4.35959856,6.778024727,1.105227606,76.8706195,67.74212176,1
663,1.762984054,18.20161034,2.740393276,80.24413425,75.57860099,1
871,1.999191823,6.902580267,1.854789624,75.71181037,72.24397522,0
755,2.677096269,0.198997685,1.895794392,83.8515533,70.95442573,1
806,3.451883745,7.449341483,1.845688725,73.34738182,69.05843991,1
778,2.295601044,4.974129405,1.510761625,76.12710589,71.2427404,1
817,3.614201676,6.770237731,3.569482429,75.15361225,74.15766242,1
789,5.171283267,4.929811682,2.030577644,74.02639105,71.25359476,1
650,3.169027313,7.147442201,3.078595125,76.90938115,87.17244583,1
504,2.65251983,5.5729628,2.677183638,76.32487872,82.6180336,1
1139,3.651272349,4.0658457,2.127564033,75.40798758,80.94676949,1
451,4.122765261,8.572146159,1.965684274,77.04126693,73.36941375,1
694,3.916867977,6.720672457,1.524693172,84.50082129,72.13183838,1
764,3.698045118,5.483376438,2.389072034,75.95540945,88.58294749,0
772,3.914004843,6.709133798,1.641880296,78.1879313,81.8859117,1
641,2.213302649,6.676801048,3.619818,74.68322961,79.08925326,1
385,4.117580641,4.896443494,2.740332613,77.25523004,84.56262697,1
684,3.976750422,6.059777093,2.86938637,75.6798524,75.69725241,1
637,3.376539991,4.409463337,2.145878934,77.7390605,69.62215512,1
388,2.661658328,5.714024977,1.286889548,76.32742911,70.15362259,1
562,5.124418472,8.006499544,2.803562035,76.31771507,77.38640881,1
775,2.911978304,7.49174545,1.401884767,77.12815499,69.58756032,1
903,4.730106834,6.540654213,2.456370294,75.18642335,78.05554849,0
641,2.14986696,8.429317964,2.562527177,76.50011176,84.7041567,1
142,5.409825964,12.13455611,1.755747984,76.4438996,78.49757572,1
382,5.148218584,16.21390097,0.912430897,75.2929271,80.31176858,1
841,2.141367834,4.033708653,2.934177652,76.10237667,81.37016216,1
884,2.691185923,4.754847732,1.211497112,75.45978799,68.19257122,1
749,3.991954355,6.843784076,1.644565813,75.95740051,81.09445484,1
513,2.18360262,7.841675983,1.630862683,74.23927119,72.4902028,1
444,4.607143433,18.75155795,3.065290435,74.83930294,75.77815427,1
494,3.199042637,7.258445967,2.09032118,81.24220732,84.42620992,1
753,1.038820239,6.422805156,2.653192334,76.15933529,71.9208284,1
520,3.774516361,5.642450506,2.10936716,77.9120916,84.99282879,1
826,3.338057776,11.36952314,4.103288129,76.67585805,80.87205045,1
556,2.310758656,7.801166195,2.516517569,76.82669083,77.01662417,1
804,1.922464213,3.879553942,1.753843364,76.86306499,80.88781691,1
851,2.834627869,7.398348786,2.369891483,76.24023128,85.04387822,1
685,5.05741508,8.182721917,1.80036283,76.21055701,85.79530623,1
1484,2.855495735,5.571666127,4.441296014,81.46903498,76.66908843,0
1265,4.800364981,4.29458787,0.87354583,76.97474561,69.27353297,0
879,3.211083234,3.584065932,1.694362253,83.54215727,75.29178304,0
1609,1.862264926,6.707680174,3.044177789,76.3431802,83.07765272,0
1391,2.921863322,12.85025866,1.826291969,75.51950689,81.54386318,0
539,5.443996806,7.826101916,1.858957535,75.64756757,74.25765382,1
605,3.470679035,7.196470112,3.050197375,76.25615212,82.17678075,1
941,4.755857413,8.640693912,1.299410997,89.58079551,79.03616329,0
1143,3.180435983,5.244079487,1.889731217,76.35757427,75.04990589,0
569,3.944100593,4.631262635,4.707451758,76.07681978,79.5639484,1
741,2.937159113,3.350310672,1.775835338,76.48424919,78.16267581,1
684,4.003913872,6.246988519,1.600694078,76.73741329,76.86246912,1
964,5.855496256,7.271608125,1.995828295,75.34224134,83.72266734,1
345,0.464348933,6.262424156,2.201681555,76.90285242,75.41757156,1
582,4.065168604,7.951637841,2.925772221,76.84417078,82.03265063,1
684,4.013145777,11.78362135,3.111940214,75.57122784,68.93774752,1
842,4.913434999,5.264223658,1.574495471,77.55344884,81.54316743,1
1633,2.417280683,6.701425069,1.141773368,82.01745181,81.64911863,0
809,4.193358477,16.4248639,2.527094386,79.24640682,77.33917832,1
453,3.079324621,8.347690739,1.807234187,77.36653898,86.84591786,1
529,5.22272633,9.278491883,1.86721485,76.81131975,74.15109425,1
691,4.375961989,4.628115632,1.498219832,78.59582366,80.28480101,1
792,3.106944189,3.706822102,1.351660058,74.55505347,81.27745712,0
988,0.884351767,5.922840354,2.81684863,77.81978864,72.12313918,1
523,2.971650932,6.760780352,4.458813137,75.29382089,88.34669952,1
815,2.072035977,7.648950397,2.325079624,75.82634338,68.82949121,1
766,4.573954754,5.78106048,1.424037901,76.0366148,84.95570458,1
792,5.08071897,4.008715028,1.881302923,78.02765857,75.69275776,0
1764,4.640251118,5.994038013,1.880610293,77.05125135,71.21851742,0
428,4.060237721,8.646865952,3.214510002,75.82933546,81.731304,1
511,2.752671688,4.138588843,5.91093935,75.87731383,86.89238148,1
686,2.185153961,5.748858865,1.903213247,76.5388416,87.43288648,1
932,4.616114486,4.902440772,1.729715988,79.36593807,83.03110915,0
677,2.415978689,8.379633241,2.670150777,76.46295063,80.51116447,1
1157,4.39180093,6.209489474,3.296277488,76.15208066,74.31030686,1
391,3.210262989,4.402522938,2.739532447,82.68531948,80.82853412,1
680,4.051652489,7.49774782,2.40159761,86.74849961,68.15395001,1
914,2.252247587,16.19625899,1.409717847,76.21218353,81.06415648,1
529,2.483905091,6.97614556,5.507856894,80.44681949,81.25475302,1
883,3.090979847,6.111789574,2.148911671,77.19663503,72.52922014,0
945,2.722716848,2.190873762,2.882415,76.66610874,83.06967762,0
797,2.208287571,6.446291564,1.607033337,77.81134098,79.39841323,0
461,2.353805043,6.273069456,1.349175505,75.72693018,73.44449259,1
549,2.042825878,8.778662744,2.20263709,74.78508966,70.69291451,1
1399,3.369781034,6.84767866,2.015150719,78.11297531,73.67012186,0
955,2.745412749,6.923655249,2.132134439,77.72635768,70.18445525,0
494,4.131873216,6.180177438,6.010013269,77.95142464,82.96541573,1
649,2.793275901,7.118455147,2.211318186,77.12548126,76.93972935,1
466,4.346083267,4.528229547,1.027572615,76.92587489,72.7197732,1
778,3.152289196,6.432877951,3.062761254,75.4021135,83.31350148,1
543,4.686110974,11.04404679,3.454644871,77.01439421,71.42755179,1
500,2.567538163,5.767573666,1.780386018,77.08363334,75.62077616,1
932,3.534749137,6.09808994,1.808652532,76.41342146,77.66396311,1
654,4.230500605,6.52465223,1.055124376,72.85851308,74.41437124,1
1195,2.503056527,7.657067284,1.991932602,73.6521595,81.89243077,0
856,5.032239756,6.93264496,0.890164314,77.31796355,72.53413476,0
1598,4.366615497,6.413077046,2.578174829,84.11993673,69.04837614,1
661,4.9627568,17.99504481,0.960577991,76.47453551,73.91820835,1
1019,3.990966232,2.288701989,2.610204456,77.38922643,85.33072676,0
454,3.77761266,7.593689932,2.37198155,79.20944421,75.53088333,1
492,2.994342322,5.306231879,1.135504357,75.27391898,71.33529114,1
738,3.913728951,8.882785598,1.54375595,75.60177373,75.55104792,1
730,3.200645361,8.042462302,2.327295315,78.88035002,82.74628926,1
781,4.010984928,6.702750711,1.3949923,75.42737152,79.69410013,1
642,3.069270572,3.392579018,2.427394455,75.51737858,77.37505424,0
490,4.219244578,4.487079873,1.339601121,76.39964899,78.00867346,1
442,2.907188319,10.85177158,1.341304241,86.29064607,71.2626424,1
970,2.320235579,4.155078677,2.853184817,77.49579527,82.65677909,0
891,2.950949031,10.78155163,5.021650412,74.06545574,82.09513684,0
625,3.347637206,8.210480486,2.389763098,77.43172099,74.82608502,1
996,3.249594202,8.400970732,3.807521116,76.00106204,70.00665193,0
1001,3.570930451,15.78079991,3.882669538,76.54167524,86.38928347,1
973,2.157145488,11.99406058,2.616561092,76.64343078,78.45431083,1
859,4.899852698,6.334855824,2.55270815,84.01380033,83.16091343,1
517,3.997032192,7.738009437,1.662020366,84.01481977,92.31784859,1
742,4.510298214,1.646187196,3.201270383,76.60139052,69.98549028,1
466,3.69271708,7.213516682,1.422286397,86.01425493,92.52140331,1
